  3.4400009E-02  3.3465222E-02   10.02686      7.8416482E-02   10.01540    
  3.4500010E-02  3.3419095E-02   10.02693      7.8495160E-02   10.01544    
  3.4600012E-02  3.3372980E-02   10.02700      7.8573816E-02   10.01548    
  3.4700014E-02  3.3326875E-02   10.02707      7.8652449E-02   10.01552    
  3.4800015E-02  3.3280782E-02   10.02714      7.8731060E-02   10.01556    
  3.4900017E-02  3.3234701E-02   10.02721      7.8809649E-02   10.01560    
  3.5000019E-02  3.3188630E-02   10.02728      7.8888215E-02   10.01564    
  3.5100020E-02  3.3142570E-02   10.02735      7.8966759E-02   10.01568    
  3.5200022E-02  3.3096522E-02   10.02742      7.9045281E-02   10.01572    
  3.5300024E-02  3.3050485E-02   10.02749      7.9123780E-02   10.01576    
  3.5400026E-02  3.3004459E-02   10.02756      7.9202257E-02   10.01580    
  3.5500027E-02  3.2958444E-02   10.02763      7.9280712E-02   10.01584    
  3.5600029E-02  3.2912441E-02   10.02770      7.9359144E-02   10.01588    
  3.5700031E-02  3.2866448E-02   10.02777      7.9437554E-02   10.01592    
